,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,Cluster
12,0.0589169540002406,-0.02998487589986267,0.11381002435452668,0.1390954685105047,-0.16612569027289953,-0.04138870925485711,0.0738273869130313,0.04142420743431804,0.01706621052214976,0.015050661446677183,-0.05935574368929215,-0.032530926603636455,-0.014603931713496898,-0.01887441160895369,0.027231059315264695,-0.016413704058974157,-0.06433909936980048,-0.012002234367788099,1
13,-0.0046141939488462,0.13498931787195056,-0.19194325817228794,0.15174902433546253,0.056242271037618,0.0706902346189901,-0.052540366819980894,0.01570356295324314,0.06506135869963231,-0.008596535060989034,-0.0007755040413895011,-0.01023841124076354,-0.06841160038089153,0.043333635438650674,-0.02096351769418272,-0.06435996477502644,0.04152879375783007,0.013784496169429202,15
14,-0.0026853570072991185,0.026975640894271388,0.07517568217959865,0.03397190050845531,-0.03019589055547105,-0.12254122831327663,-0.0334387865902017,-0.11256096175396091,0.02185911408522181,0.20904892961033822,-0.04000825992648104,-0.11922905401141577,-0.06800388389957697,0.0382280924303894,-0.0071871337580842075,0.05997627378576937,-0.05672766172648254,-0.008774511714771092,11
15,-0.020957830210099632,-0.1231931829382381,-0.08570496414204283,0.00785927537059476,0.05350532050101642,0.05738293936409736,-0.03312027101245859,0.10620420579859426,-0.12710890501611785,0.02937812439761425,-0.034942926701699156,-0.02671263208310045,0.07493175933289371,-0.07075312202859813,-0.08946095618105253,0.04808674947130671,-0.080672832281863,0.0013956295185579043,2
16,-0.039960810044851025,-0.10925519727752753,0.052573021885411804,0.056277097188545434,-0.008122429504282838,-0.010139558430207602,-0.12195114888532962,0.16706831202377145,0.21450487256461248,-0.08268503247174458,0.10030499320127045,-0.1041922056730191,-0.02915786770918117,0.02693903002934541,0.1356038229413709,0.041765608186654965,0.1279061121619886,0.020698155772551442,14
17,0.029260873580202268,-0.131909879537508,0.004822741770190326,-0.02103351934954189,-0.058866873423051316,0.010405024505089065,-0.08539816771360609,-0.1448478148806396,0.16678747465647664,0.08049808871683081,0.13436481467010578,0.15835036459272855,-0.00206683487856128,-0.08620641040817045,-0.06700881208191806,-0.07037712683252882,0.038846234518213466,0.01638622324353258,13
18,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.1335819202754065,0.04657506119395966,-0.04620953432338229,-0.006568388771987987,0.0009441761873675017,7
19,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.05743371180744203,0.003648605034440978,-0.05605746924774397,-0.023611157725419756,-0.06698652966444074,-0.13358192027540647,0.046575061193959696,-0.04620953432338234,-0.006568388771988069,0.0009441761873674725,7
20,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.04620953432338231,-0.006568388771988005,0.0009441761873674855,7
21,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.006568388771988008,0.0009441761873674866,7
22,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674922,7
23,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.023611157725419756,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.04620953432338231,-0.006568388771988021,0.0009441761873674861,7
24,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.04620953432338232,-0.006568388771988006,0.0009441761873674819,7
25,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.006568388771988003,0.0009441761873674974,7
26,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.04620953432338231,-0.0065683887719880036,0.000944176187367495,7
27,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.04620953432338231,-0.0065683887719880036,0.0009441761873674949,7
28,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
29,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
30,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
31,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
32,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
33,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
34,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
35,0.042020341202634585,-0.011975782281213102,0.26804651275622104,-0.16157734187209724,0.1318256386061471,0.25056029447093237,0.05584914080415074,-0.04117290843199637,0.057433711807442035,0.003648605034440978,-0.05605746924774397,-0.02361115772541976,-0.06698652966444074,-0.13358192027540647,0.04657506119395968,-0.046209534323382304,-0.0065683887719880036,0.0009441761873674953,7
36,0.026735701577971668,-0.1320339288592283,-0.06582257527616475,-0.1283497966741824,-0.06486430353534767,0.10142200605608657,-0.01850032945544998,-0.04600809622807724,-0.06007686762958294,-0.06665627834090289,-0.01951770339705426,-0.0037940481417561385,0.06166625682089384,0.11114064228004517,0.046319532732053095,0.006870535425658713,-0.02836723087462054,0.005809316281345224,17
37,0.020301195366620763,-0.15037890865143377,-0.043808635377010886,-0.14908574358475718,-0.06583066249305757,0.13732641313157085,-0.007106222720556176,-0.07034223137152552,-0.04383317899101008,-0.07594468206299235,-0.019359880678118575,-0.008609781381592735,0.049758468788100016,0.13431123664627365,0.06323961056755954,0.015586188673152541,-0.014872827227759263,-0.0006494538687250213,17
38,-0.10646934983349494,-0.012742508017086035,-0.08062122061288746,0.03438924474895704,-0.0585968206772816,0.02988042724523113,-0.03691622000543762,0.22629080225504325,0.07460467577653793,0.04949825745909182,-0.05598075043296755,-0.026489869720871126,-0.05495765662308659,-0.09539566937793963,-0.036835570134060545,0.06481559331886276,0.0927190528981024,0.13985696975353593,12
39,-0.010725872635308926,-0.15547877227376194,-0.021805807174365224,0.027025769916010002,0.07005272597492904,0.09580291145599325,-0.03265451099923039,0.08546438067852201,-0.13312532105770367,0.01830237749213294,-0.04395958804267208,-0.033879651121356213,0.07601953826098255,-0.05332514545450386,-0.06839975636273661,0.03704517348095306,-0.08082405742927967,-0.0008841830275475459,2
40,0.015529094232210912,0.23496669950376958,-0.00908000633210785,-0.005257076033305218,0.030473889821409753,-0.0403645219235697,-0.010823522223117664,-0.060071902771844675,0.004532016395849016,0.04017015342337681,-0.02370617923422327,0.05182751204280995,0.11305006093580061,0.008379049460559182,0.04845966707777108,0.07624963218254285,0.060662170960280225,0.05491545127374786,10
41,0.04009852507517881,-0.10402150289633136,-0.025286865195888474,-0.012889388856525743,0.041895643624793553,0.015863478756616433,-0.11722532727724429,-0.030311003102651866,-0.0960095917139589,0.024722514967276416,0.0432924715480035,-0.08549672861810526,0.10920034291397407,-0.012661069149422827,-0.06929506781819406,-0.0025767870782821903,-0.060685832308454646,0.015675718350632445,2
42,0.01540198478972933,-0.019946171812308334,-0.13988712462798328,-0.23373593672286067,-0.0119882705908516,0.022956142042884348,0.12598740176446335,-0.016456401061301484,-0.06397822930644143,-0.013912811486408399,0.056144459269621305,-0.044950328616536216,-0.04184109161751137,0.08509596227017513,0.005276429940885555,-0.02399093033060592,0.04380942812791914,-0.011201567554905482,4
43,0.03428714588460981,0.2025954227402566,0.15268601104295818,0.0212455192867328,0.008059840113019669,-0.05562983532573847,0.05498113706884591,-0.07585367409202763,0.011000496298333716,0.07184145733495735,-0.02445590281540497,0.0799574064146703,0.06592370408990843,-0.0008734093276612264,0.10877367068267774,0.05145441775668469,0.016262847130520616,0.03722108442303875,10
44,0.037494644884720124,-0.039921858675882195,0.06034331647069674,-0.12370505107093566,0.16496945370528518,-0.0051768931457145595,-0.043801245772778094,-0.06202948804469589,0.0006876159540242995,0.0021756172746859935,-0.04244422314312213,-0.05091577344048698,0.046181227477227194,0.050073207714954215,-0.016118227550049997,0.009398555948685994,0.05015281179592744,-0.027164147304959068,17
45,0.029131289208553904,-0.0953391096512829,-0.055700729427669966,-0.05069773450718304,0.1511048003697269,-0.024434836894377896,-0.06376253032085531,-0.032379938503952176,-0.1044992006843391,-0.025792226154423857,0.034125355763399715,-0.004423926821715646,0.08887098380666197,0.02321851952678903,-0.023781262787614155,-0.035049094433042494,0.05290592869395816,0.009916596881157777,2
46,0.036366325660626815,-0.12615542927335874,-0.09198524208863987,0.028921714243372764,-0.05838713747737032,0.0684923434270219,-0.021840942392540665,-0.04599957225332504,-0.018613482943470573,-0.10189946443826833,-0.11348111068384217,0.024867316991480103,0.06686556949980949,-0.021182189704173345,-0.05327327374758036,0.16765673162056355,0.03991980604529474,-0.08321252602642223,17
47,0.0791425668428354,0.17687495063120579,0.16530819066936886,-0.07210290599794275,-0.0021326519660222485,-0.020347039062542326,-0.0349261434890622,0.011103576408736568,-0.016150655744833625,0.023444517718506207,-0.03957648772559816,0.06933001377695913,-0.030928371214887982,0.024715448323999602,0.025467991624837507,-0.020633655983418882,0.02627904782035334,0.005919149596828928,10
48,0.04424205806701716,-0.07069585652095987,0.06812824958678303,0.0782260653777373,0.11396285658213762,-0.11038926136644694,0.211131964398932,0.0038325811147303284,0.019747831719434065,0.03447410700701472,-0.025614049585855156,0.040033407803441175,0.007493890811766886,0.022184241286414844,0.04462578291325822,0.01787566252128328,-0.05897499871146709,0.017702971752404924,9
49,0.06150594003062929,-0.03146762315461646,-0.059657295110860264,0.00867758229885373,0.09896207804732166,-0.14880702416815414,0.134689241500968,0.024768320634758256,0.05571685235818399,0.02561822257011085,-0.014720514639009988,0.021012414697128536,0.040138550487569105,-0.00910246890838342,0.002244424038309944,-0.005446492778476927,-0.010888148764644503,0.003499144812599721,9
50,0.04632696414404886,-0.17127884322954137,-0.00915398593023681,-0.058892065836778654,-0.004030469795079864,0.06025041516403144,-0.045205828321835416,-0.1127553454724718,0.09522469716853953,-0.0005859307182479297,0.01870801960611098,0.0554981232505189,0.07107922378141758,0.04057482512643611,-0.09997642575132222,0.12136983086045157,0.08156991434702197,-0.0482352144029967,17
51,0.03361470706169461,0.18522461614087696,0.10187543356801794,-0.10694488668619427,0.11513621767844498,0.01624506512036747,-0.09344001850914328,0.027995470324831385,-0.16883338359616903,-0.01491779132196085,0.012251744770269517,0.02727271503388359,0.03191177374616536,-0.01501185371551313,-0.05635765043904418,-0.027534124351435,0.04699742498284486,0.07532756019923835,10
52,0.04389368373840582,0.18270244427974686,0.12658809129101808,-0.026668743789335706,-0.09379010186348764,-0.06295366778187028,-0.05385286875819403,0.13918365990596757,0.049088708568005,-0.10641054360935281,0.022333068309298727,-0.043027570266085266,0.00786036277600629,0.008954540676233722,-0.08843557882555535,-0.031445872242814386,-0.04715551510573093,-0.037840424096590795,6
53,0.025761985445252857,-0.122262636068356,0.02614086886851407,0.06189962604161204,0.05366187887135893,0.08537403553222579,-0.003299504201201528,0.05360393524916655,-0.07480713062497626,-0.11185281914237002,-0.10881239970817906,0.018160337389098894,0.03593018988872417,-0.028685996266817157,0.04073528124470087,0.06514166096926714,-0.08580434676969707,0.02684943724701397,2
54,0.05792508274411609,-0.12389772069683223,-0.09699930400686904,-0.062454931598819485,0.17763215561790968,-0.1103302030585183,0.07663542162508338,0.02101226302475987,0.009252822536589675,-0.0007534362789112902,-0.008084871896292522,0.0327244325082648,0.007346636696919673,-0.0011204597581725246,-0.03915995572428923,-0.04259968193261262,-0.00910414434253318,0.004860195966930963,9
55,0.01677722219927545,-0.14725244063376725,-0.11575145091498443,-0.04638457526618434,0.07154565409269932,-0.11734159008408523,0.03673431887521518,-0.0012154136421117312,0.06461314527386836,-0.03480656446892366,-0.04560057125206865,0.07542739875777309,0.04223484968352736,0.02213957004990432,-0.012572510392495953,-0.06584700901930103,-0.010040642528500794,0.010553538646381085,9
56,0.05350954663199628,-0.10987549576698763,0.041835793646437996,-0.034102604033724365,0.05623870261512017,0.012764462048871647,-0.1275801935596515,-0.015249402541691102,-0.08167462338093291,0.015414014936903964,0.058806134767210236,-0.06170307506545333,0.061570027860453465,0.03653536132614077,-0.0586207837307198,-0.027280533180173292,0.005383115422602155,0.008449774009808696,2
57,0.0134685023196354,0.15181064470270786,-0.15136185572621297,0.18323705964965767,0.09978126458821104,0.13499051833876477,0.04446088223015029,-0.1022901946289397,0.06304063324635385,0.022754885871352364,-0.011756185608327608,-0.04174094186730287,0.02174184795057269,0.005600430025363784,-0.060603102405973185,0.003959126876443727,-0.04173873830797985,-0.002142709784130335,15
58,0.04837902335287203,-0.12431825456862729,-0.011129840179887376,0.05763472713884566,0.0022403728894245358,-0.016616855566723134,0.07187198519379154,-0.011803260107689796,-0.042586109752594824,-0.0771376351210902,-0.09214159426607929,0.036814676048036704,0.051057112716773635,0.0007786620618688691,0.009003054996364047,0.04698669908801063,-0.0234353647072959,-0.06006558815568431,9
59,-0.05917513194791544,0.05447236331825695,-0.14992609152547834,-0.09878611564550271,-0.0352312411654406,0.15776810840560257,0.029090348869254,0.11142763664156108,0.008922498688476877,0.122683698597743,0.029515492618828836,0.013243068596560943,-0.06346610049708301,0.05552544480494742,-0.009103305824871505,0.003462689145605133,0.03940435419040409,-0.010226845672816197,12
60,-0.0784675702361745,-0.030962802066902034,-0.14330615011853975,-0.040272931385401285,-0.11783399466946211,0.14273020077833706,0.0307361685500207,0.18670548429482337,-0.028243878498212326,0.04998174396133121,-0.026361938661048603,-0.046694192084013625,-0.04802390789001798,-0.06034437611882001,0.014145158946429665,0.0675989113036878,0.035521360856171275,0.101140155754674,12
61,0.025422719712333217,0.2683902596751842,0.1475613077385117,-0.12437522099757885,0.02472791670126673,-0.0171483475698598,-0.06153596473865075,0.02215511813798445,-0.055350351830897704,-0.04748955143710464,-0.011977094879920961,0.04866155679705545,0.04639474666702815,0.019704995422947732,-0.0015866535361439276,-0.0029684542311620415,0.04923884015295722,0.0067410620721294265,10
62,-0.6229262256178021,-0.07733640478337303,0.15732368664402951,-0.061128263512775,0.040714520491819506,-0.08879379916626395,-0.04323183829376354,-0.2880229395432092,0.03449019589217526,-0.14700329982286714,0.06322898582862123,-0.11607991103911174,-0.014139968419951588,-0.03545379647640762,0.0054053590779511275,-0.1910800078391548,0.0453032389782589,0.15445599693280523,5
63,-0.019953323044572476,0.1773990256064207,-0.1857242241772158,0.2396260569259006,0.08639645794430682,0.14546366171317607,0.024785983197962238,-0.05605313389724523,0.12356389951921115,0.006533998932956081,-0.014269448211888445,-0.0297832152581575,-0.05398401999039113,0.07573990193344927,-0.023078277683706176,-0.010340319675139877,0.013502195010049005,0.03502820360804524,15
64,-0.02715562288493224,0.1379519831394174,-0.17112012168005056,0.2217573391107244,0.05905897011776149,0.09847355886344596,-0.008897443328788794,0.03021950152150417,0.13491111329026456,-0.03818208509590988,0.007464656783884083,-0.04361612667891733,-0.10146258284062103,0.04506674394640578,-0.006702994353234217,-0.008060905931038618,-0.0015249864400017903,0.01255974765493218,15
65,0.02831031141616077,-0.05952582053555746,-0.1050861170837644,-0.054533456822588214,0.14207943734914208,-0.06589704385098648,-0.05430935567006729,-0.02458378402778977,-0.11822463212124197,-0.02093961195512207,0.026424870703241263,0.012409099195239083,0.07276438024094584,0.009174404421218321,-0.03313057627221212,-0.003971871359277133,0.05668117576829016,0.006267429066127733,2
66,0.06627665205150504,-0.10069716431717579,0.012833912614408326,0.007375984469759783,0.037279477870984956,-0.05301023410898107,0.06609406095863449,-0.01942330000778568,0.022682318299235168,0.04574555811711041,0.0034896798775369423,-0.028315456285067687,0.06751553015675973,-0.06763305818365217,0.06675234363740323,-0.05054164529385526,-0.09130662000639223,0.0229859265821243,9
67,0.0696061725074521,-0.051319504887131655,-0.038559243896234455,-0.009843491985794579,-0.0014485202027376414,-0.06359758885735282,0.004197877841316104,-0.027352098200961218,0.010326834461941096,0.05493965055803815,0.015953484587921646,-0.04126875343989441,0.08681693913193221,-0.08276012494144065,0.0638057677723423,-0.04449319280009675,-0.061652026221312106,0.020094991005682548,8
68,0.026200188555728622,-0.10576364896783358,-0.013570846808645879,0.05067226472379789,0.04223055158965466,0.04747559461252627,-0.0020501453844247205,0.07485219700354723,-0.06742616519318062,-0.11107902956518945,-0.10636463356574645,0.01294637051242394,0.04287799623853378,-0.033664835586434017,0.020849260807477673,0.07729533981591184,-0.09015124567950918,0.040094773514741694,2
69,0.028600486394723873,-0.06225496985900608,0.03448754951611823,0.06103425691936483,-0.15574362550837353,0.03947969337446604,-0.07087381453634825,0.07615942484995876,-0.05397230556746582,-0.1397129872302617,-0.17228446892131155,-0.04664647881143599,0.04891908926399729,-0.034203397853101725,-0.02043711082831321,-0.015252716548220689,-0.08698264342201699,-0.04314284645896811,1
70,0.02258613802406208,-0.1694853903231111,0.10071458875871335,0.03743358851723867,0.14928341988680124,-0.06486082490901236,0.14796183523161863,-0.011926273261853021,-0.045235445905028066,0.004944789823100542,0.008680014318677176,-0.0026686113389994006,-0.0005750956086924938,0.046861596719979644,-0.05871295998319457,-0.028659430319790714,-0.010318615916085785,0.030246823892895985,9
71,0.011854290630322287,-0.1512694095873216,0.09290949112415257,0.1331610809881547,-0.16506267922156306,0.0631759524747564,0.05649260563831157,-0.0635036622585568,-0.08088715340129943,0.023244465947547935,0.07030718009001816,0.09976032046173348,-0.0828733168244145,-0.1414374021393668,-0.03577959409585365,0.02321843426301994,-0.006759049592938004,-0.03328829142578656,16
72,0.0528117773325706,0.07671986017416282,0.18079126431747997,0.0617517463678224,0.0391961090092431,-0.023808385280478944,0.08522290661488639,-0.05813797641060223,-0.007882700352498181,0.12735034445080956,0.0411982296867787,0.011812537356060911,0.05551004910759509,0.028302787160726133,0.06304148852201943,0.04563072098153783,-0.0015107097383385251,0.06431249174367677,8
73,0.03617022823450312,0.01838520902161534,-0.1213707557642136,-0.068538833651115,-0.08282134774826193,-0.16003592849227802,-0.11499593467530166,-0.0751939898202321,0.03828788706105536,0.12750460586309803,-0.078800564858295,-0.06499345954048319,-0.059672634071303195,-0.051483721815935087,-0.0006435233761557236,-0.029120677197133266,-0.0034497926113372566,-0.023025250794373456,11
74,0.027262822645310384,-0.05504373575621971,-0.12099570856331313,-0.035934393920514854,0.10309590132193411,0.003837767803787655,-0.19212594110047243,-0.0360065118215351,-0.22928764086322823,-0.014483820003651749,0.019079325483541732,-0.029356306993679318,0.0817803506955334,0.011753660101314872,-0.0076018637958394425,-0.05038442671721934,-0.0483911007104744,0.039015665364885814,2
75,0.06492498418311635,0.04483748661705741,-0.07422737180963092,0.04854095516829274,0.020261816991990964,-0.042209269131006755,-0.08596122454597556,0.010187775261544142,-0.1485277130120105,-0.026930612803581815,0.04995855831013546,-0.008892590400672164,0.08090769058920642,-0.0035901413371372485,-0.006173572296609521,-0.02821277347160115,-0.04556738090520752,0.021844393968356576,2
76,0.021620792515468234,-0.14686595332254437,-0.07861148079808121,-0.0018531688008513482,-0.028914889931897666,0.02689789003573462,-0.0747211946723156,-0.03274375095895533,0.0013516895398557173,-0.04160864118501715,-0.03925886790506833,0.004627762716446148,0.055805494927507374,-0.0037107333734214968,0.018871169692105564,-0.024293974108793002,0.049288949822657926,0.031220713980220475,2
77,0.04849370861984267,0.14553346689699242,0.031515014864074514,-0.03970492405607552,-0.046048720779771374,-0.04756699307235035,-0.05263443683676015,-0.05674836941100104,0.0396607660124777,-0.02944010371285437,0.010697464118568964,0.24152581753225172,-0.007925273538747718,-0.04360191118861824,-0.013450500073422966,0.04199773523221677,-0.04686303837489535,0.018185573054506455,13
