,PCA1,PCA2,PCA3,PCA4,Cluster,Pokemon
141,0.015252314696009772,-0.08744365599529258,-0.09357747239759064,0.003245724885845861,1,Cyndaquil
142,0.045898282452696226,0.019274272693668437,0.14286581481447588,-0.006509595836107552,9,Darkrai
143,0.052206611186563986,-0.1366171112478514,0.03585062167005965,0.03790974107433469,4,Darmanitan
144,0.04793005747498719,-0.11549549235183099,-0.019277070318734844,0.03509143890738439,16,Darumaka
145,0.023606569014097606,0.03122186115766356,-0.055084234816500884,-0.009440645246473402,15,Dedenne
146,0.030891371766881504,0.13691574978484156,-0.16615565065437218,0.07609924926592977,8,Deerling
147,0.011380926953461575,-0.16831291116004432,0.01744024808376325,-0.08120327511103383,0,Deino
148,0.05781930810631752,0.0841584645597399,0.05886031064539548,0.01963952040274083,3,Delcatty
149,-0.0021966376881264052,-0.042652421667811594,-0.033620614426051444,0.011103126030771363,7,Delibird
150,0.046857550853074914,0.16744376274091685,0.09685003509412016,-0.05203755791832688,14,Delphox
151,0.053811667370234614,0.11719357721451598,0.25359249541429163,0.018373988886082653,9,Deoxys
152,0.053811667370234614,0.11719357721451598,0.25359249541429163,0.018373988886082653,9,Deoxys-Attack
153,0.053811667370234614,0.11719357721451598,0.25359249541429163,0.018373988886082653,9,Deoxys-Defense
154,0.053811667370234614,0.11719357721451598,0.25359249541429163,0.018373988886082653,9,Deoxys-Speed
155,0.0186975055754823,-0.03377750461722657,-0.06609860784784088,0.0019669250079886813,1,Dewgong
156,0.029955882878698385,-0.10929419480827617,-0.10220143506754237,0.011596122757208047,16,Dewott
157,0.04527681220707817,-0.10503253158112574,0.0825083948063299,-0.11403457963149093,0,Dialga
158,0.027746814591924646,0.14868733459396333,-0.029728168654789236,-0.07181394546336814,6,Diancie
159,0.03967003933436221,-0.0996993215459219,0.02318694495245374,0.10331660168395808,4,Diggersby
160,0.04731772740235802,-0.08209895272575565,-0.07285643223056838,0.007100814385995967,16,Diglett
161,-0.6834255143880589,0.062803423869778,0.057640176654194186,-0.02704732956943139,2,Ditto
162,0.02318979740352334,0.0101461095175809,-0.17188871988441576,-0.09490952828416988,10,Dodrio
163,0.018462704872474856,-0.0015312496524595334,-0.20289765488835865,-0.10125157761109162,10,Doduo
164,0.021688565484846586,-0.1448208784598279,0.0015538246958114504,0.04342419077523278,16,Donphan
165,0.00744450453025829,0.00022575170585072837,-0.12388237035345223,-0.03124866026389243,1,Doublade
166,-0.006740773179329408,-0.1388792004377426,-0.052959043001856006,-0.07080272850301197,0,Dragalge
167,0.047252896872141854,-0.08626435370250184,-0.020600587229419817,-0.10321797736623785,0,Dragonair
168,0.036854385925248374,-0.15769748699451983,0.10579688591746131,-0.12014220919435228,0,Dragonite
169,-0.062172412639963356,-0.1852388983313468,0.05776924636015384,0.03714560556545229,11,Drapion
170,0.047252896872141854,-0.08626435370250184,-0.020600587229419817,-0.10321797736623785,0,Dratini
171,0.02216227906744425,0.14703100406375438,0.03983332219443444,-0.07654891439009147,6,Drifblim
172,0.022896691460048812,0.15216831482315749,0.034856606056839635,-0.06654151791844855,6,Drifloon
173,0.0018503489775365965,-0.13826417388315818,-0.11312794384488438,0.00869036360771323,16,Drilbur
174,0.0629456864921817,0.20797401836958673,0.1676384335537442,0.05653059919224681,9,Drowzee
175,0.004690836685303037,-0.23061000911282273,0.11856288899123923,-0.02146716045152242,11,Druddigon
176,0.013378899199085635,-0.015307371677116008,-0.2324911383404112,-0.19623063621953668,10,Ducklett
177,0.025901520052552807,-0.10023780920258263,-0.037406009550631614,0.012503109187239349,16,Dugtrio
178,0.05404921104863537,-0.030618555737932228,0.062148170658122316,-0.02898975737643346,7,Dunsparce
179,0.05918631813571615,0.2436048904412058,0.092066324231628,-0.08687045552377357,14,Duosion
180,0.006761823430339733,-0.1200987115063472,-0.06799798162145296,-0.03572188090925855,16,Durant
181,0.059476968700829864,0.11565954969449653,0.1990719021506623,0.022171011158095253,9,Dusclops
182,0.05961446058476676,0.11080593286692074,0.20761270801152656,0.022455484664956872,9,Dusknoir
183,0.05467374277546529,0.18888008884077523,0.10138753009193355,-0.04369906849446051,14,Duskull
184,-0.05862428553494791,0.04186036925261605,-0.1289799886494659,-0.11612548042316975,5,Dustox
185,0.0006533135811183957,-0.07972833426810454,-0.1082256146840314,0.034643215142907885,16,Dwebble
186,0.023416001568566772,-0.012790962449196792,-0.08318990983250311,-0.051701459186527195,1,Eelektrik
187,0.010952900514665723,-0.10369549271342048,0.054734375548548465,-0.0021290792714164296,7,Eelektross
188,0.05772067260205586,0.06291232094336523,-0.08548646555006612,0.031281970706306055,15,Eevee
189,-0.034313016133381544,-0.0641613211262712,-0.002026021119779879,0.07876163980789279,16,Ekans
190,0.03452182296830504,-0.06922738776693046,0.1002511969522751,0.08738779971142879,4,Electabuzz
191,0.019010169966799034,-0.07528202463573974,0.13252304834113238,0.08292531582024137,4,Electivire
192,0.03760306785128055,-0.05601658291835085,0.009160736794933434,-0.054763245352700315,7,Electrike
193,0.024316461354598626,0.08524396449251263,-0.06461689548473426,-0.06365208229002736,5,Electrode
194,0.03899836116348816,-0.04594766766879506,0.05735770910295922,0.08222002385059239,4,Elekid
195,0.023328598970551312,0.27057888819322495,0.14486779794682966,-0.12183277806758788,14,Elgyem
196,0.0060144624983199816,-0.14848641839494217,0.06958441737114611,0.08404500868024832,11,Emboar
197,0.014632177693771916,0.05139178476887463,-0.07399518908992138,-0.0635650232893595,5,Emolga
198,0.024417826599965466,-0.1276839291447235,-0.01567282363192383,-0.03206206998595389,7,Empoleon
199,0.03070508005109282,-0.12551680005299556,0.030386896819534933,-0.06698674193145737,0,Entei
200,-0.029903547875171167,-0.09594385124753232,-0.11313406759920831,0.025332160960950294,16,Escavalier
201,0.05555861845810651,0.19459298918558762,0.06789430115447119,0.0018425629506126408,14,Espeon
202,0.06316484349011442,0.22929052938895642,0.066969808252124,-0.08912659842111127,14,Espurr
203,-0.005254199088271784,-0.13716718443241588,-0.07164473092974583,0.0002255021460393082,16,Excadrill
204,0.0027360929316882477,0.2318539902623555,-0.08941721504418848,0.10351195409781394,8,Exeggcute
205,0.0013802592948505736,0.2110964937883384,-0.0490988985923243,0.0986924460133565,8,Exeggutor
206,0.03252047705231807,-0.17678534943819788,0.17238086394184046,0.04607692097798425,11,Exploud
207,0.015055342704346988,0.0040816014132545875,-0.11742852621078383,-0.08569713500114762,5,Farfetch'd
208,0.020879576222532125,-0.011152588381388863,-0.17835934264963824,-0.16734817023313406,10,Fearow
209,0.06431161873280203,-0.020999721492359714,-0.1469884147114091,-0.06434339646119933,1,Feebas
210,0.044226393675102844,0.10132792253084716,-0.06027101039463916,-0.04237401479460317,5,Fennekin
211,0.04667297963159515,-0.23804030208273563,0.10716428895683412,0.05402315437354946,11,Feraligatr
212,0.013936592018294888,0.04270931225119044,-0.11801094540009532,0.04345162099870231,15,Ferroseed
213,0.021737463592856013,0.028497218496447093,-0.07605198233362741,0.05813131499763014,15,Ferrothorn
214,0.03972374287853237,-0.022011305679692096,-0.12699169941034516,-0.10158898275925198,1,Finneon
215,0.013743784994593175,0.04408831886444977,0.04219780615479285,0.050268714593474186,3,Flaaffy
216,0.0013957627974050457,0.22788195803945369,-0.17216018076627765,0.08808668390068088,8,Flabebe
217,0.039893573908826155,-0.028812593881040665,0.015704627041165438,0.026028537401080798,7,Flareon
218,0.030318097753400507,0.012512367985661323,-0.21760584594504961,-0.10919282396670657,10,Fletchinder
219,0.032294135200686726,0.037313457711929746,-0.2594449538124936,-0.10370022670280604,10,Fletchling
220,0.03668285144321641,-0.13837425049740568,-0.015057021600257198,0.004657483763914113,16,Floatzel
221,0.0013957627974050457,0.22788195803945369,-0.17216018076627765,0.08808668390068088,8,Floette
222,-0.004486938333758868,0.22495604108457434,-0.1698124310408946,0.08715969137284772,8,Floette-Eternal
223,-0.0056644010273656595,0.2381198585664298,-0.15272300741579567,0.08142575759819494,8,Florges
224,-0.01024126372921308,-0.1683712137752143,0.012720048995445044,-0.12815784477836212,0,Flygon
225,-0.006085906072421459,0.13770465804556628,-0.1974176081060156,0.15629401371592386,8,Foongus
226,-0.02592636654571125,0.0185557847708232,-0.054037188837387506,-0.0059235958573267454,15,Forretress
227,0.03261639010337346,-0.13644808106907905,-0.07463744319817522,0.037666866395533495,16,Fraxure
228,0.02888543713520502,0.05580640685503405,-0.011694991080636027,-0.08139593032071601,5,Frillish
229,0.03437674086729667,-0.07024542239054818,-0.08553558387161575,0.0004272641171194976,1,Froakie
230,0.03087082463067134,-0.08179391062551614,-0.05304026738068555,0.013322781367616401,16,Frogadier
231,0.04948033023335072,0.06713464065865203,0.09988172745926337,-0.035788989784209364,3,Froslass
232,0.0549469724433209,0.019157885734349008,-0.06419484130371977,-0.003195695681959775,15,Furfrou
233,0.06982073552594961,-0.0553075973766579,0.07946304698231485,0.06583624575393184,4,Furret
234,0.037828038448733114,-0.21414296734992352,-0.02381623315982784,-0.061684076910290306,0,Gabite
235,0.02958365763304826,0.17312280358872334,0.21783309461270317,0.05942816790115034,9,Gallade
236,-0.09493530955543283,-0.007481424264773489,-0.07848457474673974,-0.03481022447321041,15,Galvantula
237,-0.0023590594427038247,0.0086021747103867,-0.07596285660313767,0.03966944255837785,15,Garbodor
238,0.033574646062614136,0.292722633141353,0.17763885209525898,-0.020360784898299088,14,Gardevoir
239,0.016944337595329647,0.15693429606474607,0.11059585618030979,-0.018950583622373004,14,Gastly
240,0.006618157907751504,-0.06658772692879612,-0.005905146996311674,-0.011846286486053879,7,Gastrodon
241,-0.07012226808551388,0.004013431111918729,0.032086378758925165,-0.11837379974913335,5,Genesect
242,0.02611387791648429,0.10224235361619911,0.20384172680965468,0.057416661337295824,9,Gengar
243,0.05883392675561741,-0.1125563207197634,0.013980571045724513,0.08073414225637654,4,Geodude
244,0.042128165973379365,-0.21323111033884343,-0.026478589651444666,-0.0662934306903849,0,Gible
245,0.02926287574619133,-0.06882773079966097,-0.10299897963934365,-0.03499949627550747,1,Gigalith
246,0.046637580369328635,0.16548725971189016,0.1387676558952287,-0.054943452705647655,14,Girafarig
247,0.02824512442279953,-0.027324935779709715,0.10749807398211157,-0.19494145078384323,12,Giratina
248,0.02824512442279953,-0.027324935779709715,0.10749807398211157,-0.19494145078384323,12,Giratina-Origin
249,0.05592834349758853,0.003354908398472682,-0.01074687394087652,0.009434233758615112,3,Glaceon
250,0.03387543693006625,-0.03027597116286402,0.0011051200425319506,-0.026315303228718126,7,Glalie
251,0.0549717118251216,0.009030949312696955,0.0025617247836491512,0.025920979890084055,3,Glameow
252,-0.029308298900629384,-0.10466187494198342,-0.016536138088773397,-0.013379441272439273,16,Gligar
253,-0.035926642988398275,-0.14216154626527386,0.02408709931603051,-0.030439598626201058,0,Gliscor
254,-0.019563105764278308,0.16753856055652136,-0.19899367374392685,0.24592647608922347,8,Gloom
255,0.03155228182618482,-0.014195355519880357,-0.1552787405257676,0.10530587233384732,15,Gogoat
256,0.026362692323015295,0.01606253380157154,-0.10711068701203577,-0.13319173327281442,5,Golbat
257,0.020568839948685996,-0.10645555538734383,-0.1280116282438521,-0.036379547661049116,1,Goldeen
258,0.04689512455522214,-0.014902312635378162,0.14602786627605133,0.05370679578783822,4,Golduck
259,0.05424223102074391,-0.13771392149560568,0.052517301804449794,0.08095946595686287,4,Golem
260,0.05721950347952649,-0.025468883007598565,0.0831855828073605,0.03877752363530507,4,Golett
261,0.048456943389144004,-0.03837404276252987,0.12559997132261871,0.013640353885345922,4,Golurk
262,0.022252074950237864,-0.18020426317366176,0.005107243920512994,-0.0028970559208689405,16,Goodra
263,0.033953274076034115,-0.0808743085199271,-0.14748188127033462,-0.023906684970316693,1,Goomy
264,0.04644831686098103,-0.0038294824970695964,-0.05638402325526217,-0.07819980638558335,5,Gorebyss
265,0.047884768421982256,0.25170877334305963,0.1487639677252377,-0.0395173127662518,14,Gothita
266,0.04949157475211969,0.23943910105095523,0.1669031109388284,-0.026585533536998406,14,Gothitelle
267,0.0477534479939459,0.2557888731449932,0.15061216443285472,-0.041849670095239114,14,Gothorita
268,0.02214583494328528,0.14493050076892114,0.0019280529772066702,0.026524836493476457,3,Gourgeist
269,-0.6984077222621624,0.019739071734378017,0.02594980124283712,-0.01832918236253542,2,Gourgeist-Large
270,-0.6984077222621624,0.019739071734378017,0.02594980124283712,-0.01832918236253542,2,Gourgeist-Small
271,-0.6984077222621624,0.019739071734378017,0.02594980124283712,-0.01832918236253542,2,Gourgeist-Super
272,0.03886900567359057,-0.1499666518017843,0.19844312400901545,0.09039752321065218,11,Granbull
273,0.05883392675561741,-0.1125563207197634,0.013980571045724513,0.08073414225637654,4,Graveler
274,-0.006786540952259841,-0.06566114343786737,-0.025337848519770924,0.002791235239755119,7,Greninja
275,0.007341156818925207,-0.015001473970832655,0.042731098228728046,0.06526271283988211,4,Grimer
276,0.030422042808698296,0.07406074673289766,-0.11391670028846117,0.15104287578850747,13,Grotle
277,0.02436229244815393,-0.0159684719173798,-0.0422652877949375,0.2398607211716003,13,Grovyle
278,0.04009640930610113,-0.09411019711299437,-0.04086190037626346,-0.009766313687372154,7,Growlithe
279,0.06779119049606969,0.14395948402144756,0.1881780220706635,0.0247531563743334,9,Grumpig
280,0.007200034960369913,0.037880018411362265,-0.00333783348813827,0.10648444290320476,13,Gulpin
281,0.039528042904723545,-0.10573319484954288,0.030591352172272084,0.15824622636026694,4,Gurdurr
282,0.027027239090304217,-0.19465666973085616,0.05352491390981103,-0.07027732090696485,0,Gyarados
283,0.07513244769200282,0.12475246779544162,0.008336094088204606,0.018089787798556967,3,Happiny
284,0.03634463414291845,-0.12460677179692187,0.09508645207016325,0.1555350775003809,4,Hariyama
285,0.014864172030492404,0.14472655963616046,0.12446733396156962,-0.006813984411237202,14,Haunter
286,0.019485708273866035,-0.04642172412377709,-0.031638692192636424,0.019573820246956662,7,Hawlucha
287,0.036805854983710175,-0.15982337452464637,-0.029632156163608068,0.05270265926798644,16,Haxorus
288,-0.0006836778345656539,-0.03731804796379998,0.002681293418467021,0.0799526776166767,4,Heatmor
289,-0.009407720909307618,-0.016464741317206398,-0.012597457277698707,-0.048322161334753845,7,Heliolisk
290,-0.012441426881846839,0.007722472894354695,-0.07294487416797486,-0.06135741423654504,5,Helioptile
