,bug,dark,dragon,electric,fairy,fighting,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Cluster
415,0.21457742322685117,0.21771920279609913,0.21771920279609913,0.21514518603486715,0.0,0.23323968899094313,0.2460075049007576,0.2476592263861911,0.244695377771473,0.244695377771473,0.24177259997616135,0.4348632896044973,0.23231255010992582,0.0,0.0,0.0,0.4640359802254696,14
416,0.14715807729945832,0.1493127226193458,0.1493127226193458,0.2950949027256611,0.0,0.15995673573516847,0.16871295627480729,0.16984571364683346,0.16781309410564588,0.16781309410564588,0.16580864110092833,0.14911551416726002,0.31864180017269217,0.7457842362772231,0.0,0.0,0.0,6
417,0.14715807729945832,0.1493127226193458,0.1493127226193458,0.2950949027256611,0.0,0.15995673573516847,0.16871295627480729,0.16984571364683346,0.16781309410564588,0.16781309410564588,0.16580864110092833,0.14911551416726002,0.31864180017269217,0.7457842362772231,0.0,0.0,0.0,6
418,0.33959695769959397,0.0,0.0,0.17024775846038626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441141382539564,0.0,0.0,0.0,0.8586472307729939,0.0,16
419,0.23727199419955736,0.12037303050366757,0.12037303050366757,0.23789980588479637,0.0,0.12895402811054096,0.1360131238367763,0.13692633093195317,0.2705753447037674,0.1352876723518837,0.1336717210890087,0.12021404486197498,0.1284414297022584,0.4008245559954321,0.2784341361581276,0.5999256946808607,0.2565571455577667,16
420,0.14166206004537407,0.14373623429583846,0.14373623429583846,0.14203689187898996,0.0,0.15398271789231155,0.16241191364303245,0.1635023651207741,0.16154565926556533,0.16154565926556533,0.1596160679911795,0.14354639112790973,0.15337062924916373,0.7179309025994342,0.33247542296913957,0.0,0.30635232684483354,4
421,0.35383848466871354,0.1795096418862485,0.1795096418862485,0.17738736318467394,0.0,0.3846125882027558,0.20283336765394283,0.20419521322630454,0.20175151787651324,0.20175151787651324,0.19934168544735062,0.35854510022015346,0.1915418674161208,0.2988704039637945,0.4152226778832288,0.0,0.0,15
422,0.35383848466871354,0.1795096418862485,0.1795096418862485,0.17738736318467394,0.0,0.3846125882027558,0.20283336765394283,0.20419521322630454,0.20175151787651324,0.20175151787651324,0.19934168544735062,0.35854510022015346,0.1915418674161208,0.2988704039637945,0.4152226778832288,0.0,0.0,15
423,0.22995389388752555,0.23332081122123338,0.23332081122123338,0.23056234218811758,0.662040022755511,0.24995348478894056,0.0,0.0,0.0,0.0,0.2590978583103439,0.4660252940383877,0.0,0.0,0.0,0.0,0.0,3
424,0.21457742322685117,0.21771920279609913,0.21771920279609913,0.21514518603486715,0.0,0.23323968899094313,0.2460075049007576,0.2476592263861911,0.244695377771473,0.244695377771473,0.24177259997616135,0.4348632896044973,0.23231255010992582,0.0,0.0,0.0,0.4640359802254696,14
425,0.243863563933601,0.2474341425682442,0.2474341425682442,0.24450881663423277,0.0,0.2650729091287669,0.27958331308735945,0.2814604662473062,0.27809210309299287,0.27809210309299287,0.27477041622103726,0.2471073378365841,0.26401923168038377,0.41195972186645724,0.0,0.0,0.0,2
426,0.18594836606788576,0.18867096739593647,0.18867096739593647,0.18644037759862855,0.0,0.4042414007758533,0.21318502612631338,0.21461637387388546,0.21204796383851682,0.21204796383851682,0.20951514492753975,0.18842177557369277,0.2013172609698807,0.6282466796696685,0.0,0.0,0.0,6
427,0.41181148384386046,0.20892055328201098,0.20892055328201098,0.2064505598271048,0.0,0.44762762535877776,0.236065644992864,0.237650615735788,0.23480654463650635,0.23480654463650635,0.23200188456851611,0.417289232641976,0.22292414210599068,0.0,0.0,0.0,0.0,17
428,0.22006925030016875,0.22329143958744446,0.22329143958744446,0.4413030885017991,0.6335820151311451,0.0,0.0,0.0,0.0,0.0,0.0,0.44599304384950533,0.23825828444198713,0.0,0.0,0.0,0.0,11
429,0.1985103885952027,0.20141691936527598,0.20141691936527598,0.199035638707513,0.0,0.21577526936963667,0.22758706233300802,0.22911510693804463,0.2263731840861562,0.2263731840861562,0.22366925677078642,0.20115089301336775,0.21491755238904875,0.6706888323468329,0.0,0.0,0.0,6
430,0.1985103885952027,0.20141691936527598,0.20141691936527598,0.199035638707513,0.0,0.21577526936963667,0.22758706233300802,0.22911510693804463,0.2263731840861562,0.2263731840861562,0.22366925677078642,0.20115089301336775,0.21491755238904875,0.6706888323468329,0.0,0.0,0.0,6
431,0.43742818519313287,0.22191644006301,0.22191644006301,0.21929280085719277,0.0,0.23773613350379724,0.5015001801884033,0.2524336538190159,0.2494126674980256,0.2494126674980256,0.24643354376846546,0.22162333846477056,0.23679112104152006,0.0,0.0,0.0,0.0,17
432,0.35383848466871354,0.1795096418862485,0.1795096418862485,0.17738736318467394,0.0,0.3846125882027558,0.20283336765394283,0.20419521322630454,0.20175151787651324,0.20175151787651324,0.19934168544735062,0.35854510022015346,0.1915418674161208,0.2988704039637945,0.4152226778832288,0.0,0.0,15
